Latitude,Longitude,Magnitude,Depth,Geo_Cluster,Multi_Cluster
36.9433,27.658,4.1,7.2,1,0
39.3307,27.9223,4.5,7.7,1,0
39.3995,26.3192,4.5,11.6,1,0
35.3045,27.7108,5.0,18.2,1,0
35.1387,27.9452,4.0,2.1,1,0
35.2805,27.8007,4.0,5.9,1,0
37.1383,28.673,4.2,5.0,1,0
36.4807,28.7273,4.1,5.0,1,0
38.759,38.121,4.5,2.8,0,0
40.6902,30.6148,4.0,12.0,1,0
38.7598,38.1475,4.1,2.2,0,0
38.3603,39.1445,5.3,5.0,0,0
37.495,29.3223,4.3,7.9,1,0
37.4882,29.3922,4.5,6.6,1,0
37.472,29.3248,4.1,5.7,1,0
37.4707,29.3768,5.1,6.2,1,0
38.7773,38.1403,4.2,3.6,0,0
37.4597,29.3977,4.3,5.1,1,0
38.751,38.1548,4.7,5.1,0,0
37.4023,29.4203,4.1,5.6,1,0
37.4958,29.4098,4.2,5.6,1,0
38.764,38.1563,4.3,2.3,0,0
38.7555,38.1627,4.0,5.0,0,0
37.4175,29.4402,4.2,6.2,1,0
37.3887,29.4587,4.1,3.0,1,0
37.4573,29.4078,4.1,6.0,1,0
37.4348,29.42,4.1,5.0,1,0
37.4753,29.3998,4.0,6.6,1,0
37.4742,29.4165,4.5,6.9,1,0
37.4267,29.4468,5.6,5.0,1,-1
35.4238,31.19,4.3,28.3,1,0
40.45,28.4655,4.2,13.8,1,0
39.6173,26.4088,5.4,8.2,1,0
36.0668,35.8865,4.1,10.6,0,0
40.3862,27.1572,4.1,11.5,1,0
40.3833,27.1537,4.0,11.6,1,0
38.5215,44.3025,4.1,5.0,0,0
40.7818,27.9382,4.1,20.2,1,0
40.571,33.0067,4.0,5.0,2,0
40.575,33.0117,4.8,5.0,2,0
36.5978,30.0922,4.1,7.5,1,0
37.2438,35.8438,4.6,14.9,0,0
35.8653,27.2475,4.6,8.9,1,0
38.5815,27.0938,4.0,7.0,1,0
39.0222,27.7567,4.3,12.8,1,0
38.5823,27.1012,4.4,16.0,1,0
35.9948,28.0855,5.3,25.6,1,0
36.815,28.0305,4.4,78.9,1,0
35.6678,28.2547,4.9,16.6,1,0
36.4788,28.7253,4.0,5.0,1,0
40.4447,28.3713,4.1,10.4,1,0
39.392,40.4917,4.2,5.0,0,0
35.8622,27.2902,4.1,8.7,1,0
39.5758,38.5712,4.1,5.2,0,0
35.6028,26.4538,4.0,11.5,1,0
35.9267,30.6587,4.2,22.3,1,0
40.5995,28.9773,4.6,7.3,1,0
39.5243,26.1807,4.1,7.4,1,0
40.5985,28.9668,4.3,12.1,1,0
35.9123,28.3968,4.3,6.0,1,0
37.2117,42.4083,4.3,4.7,0,0
36.4622,28.7102,4.4,5.0,1,0
36.451,28.7052,4.0,5.0,1,0
38.2008,26.8557,4.1,14.5,1,0
36.0353,31.1742,4.3,13.0,1,0
36.4717,28.7427,4.1,5.0,1,0
39.2797,26.0548,4.0,7.0,1,0
40.7235,35.2055,4.1,5.0,2,0
39.26,42.6975,4.2,5.9,0,0
36.8772,27.5638,4.0,8.0,1,0
37.6977,37.4187,4.8,5.0,0,0
35.0067,26.2642,4.7,87.3,1,0
37.1542,30.4442,4.1,103.2,1,-1
35.4265,26.554,4.5,72.9,1,0
36.4453,28.7325,4.2,1.5,1,0
36.0988,31.1348,5.3,18.5,1,0
37.1797,30.6337,4.9,105.7,1,-1
36.983,27.7705,4.4,11.1,1,0
38.8923,26.4433,4.1,11.0,1,0
38.9013,26.4308,4.3,13.3,1,0
37.3683,36.3462,4.8,6.7,0,0
36.08,31.3237,4.0,15.9,1,0
35.4612,31.4475,4.2,5.0,1,0
37.4877,36.2675,4.5,1.2,0,0
37.0292,36.0667,4.0,7.0,0,0
37.6552,26.6512,4.6,10.2,1,0
37.5482,29.8168,4.7,5.0,1,0
39.0407,44.1173,4.6,5.0,0,0
35.6303,27.8157,4.1,8.2,1,0
37.6925,37.4055,4.0,4.8,0,0
38.8283,26.4058,4.2,11.8,1,0
38.5402,44.3365,4.6,5.0,0,0
38.8683,43.5022,4.4,5.0,0,0
36.904,27.6017,4.0,13.3,1,0
40.9972,44.3213,4.2,25.7,3,-1
38.1708,42.4192,4.1,5.0,0,0
37.4435,38.6138,4.2,8.2,0,0
40.6895,35.5205,4.4,3.0,2,0
39.9315,43.245,4.2,3.4,0,0
39.9797,26.9243,4.5,12.7,1,0
35.8167,28.3995,4.6,85.7,1,0
36.8993,27.5575,4.1,7.4,1,0
37.8232,29.2907,4.3,5.0,1,0
37.5217,38.5032,5.4,13.2,0,0
37.0738,31.9515,4.5,11.1,-1,0
37.0823,31.963,4.8,9.9,-1,0
36.6938,26.1683,4.6,15.7,1,0
40.8617,31.6603,4.9,6.0,1,0
35.5923,26.5393,4.2,7.1,1,0
35.01,27.9273,4.0,8.8,1,0
38.3355,40.9668,4.1,5.0,0,0
39.2678,40.2333,4.0,5.0,0,0
39.0915,40.2953,4.2,8.8,0,0
39.988,40.0213,4.1,6.4,0,0
38.2733,38.7852,4.0,5.0,0,0
39.5605,26.0097,4.0,7.0,1,0
40.5542,36.5855,4.0,5.0,5,0
37.1057,28.6347,4.0,8.0,1,0
39.3487,28.0002,4.1,9.2,1,0
40.5658,27.867,4.1,12.6,1,0
38.575,26.7358,4.8,17.5,1,0
36.366,27.585,4.4,15.1,1,0
37.1388,28.6148,5.1,7.0,1,0
37.1402,28.5863,5.0,5.5,1,0
38.719,26.307,4.1,8.4,1,0
38.853,27.4698,4.4,17.5,1,0
35.1385,26.0282,4.1,7.7,1,0
36.3457,28.3988,4.7,80.9,1,0
36.706,28.154,4.5,84.9,1,0
36.98,27.3993,4.5,7.1,1,0
35.0905,26.6873,4.0,5.0,1,0
36.9788,27.3557,4.1,13.3,1,0
37.0488,30.6487,4.6,86.6,1,0
36.948,27.3167,4.4,10.3,1,0
38.9563,26.2655,4.3,8.5,1,0
39.1812,43.633,4.0,2.8,0,0
37.1448,27.7218,4.3,6.5,1,0
39.431,26.375,4.3,11.9,1,0
38.922,26.6785,4.1,11.7,1,0
37.1527,27.7303,4.0,9.4,1,0
36.0375,27.9943,5.1,82.0,1,0
36.9287,27.622,4.5,8.0,1,0
36.9143,27.6062,4.2,1.2,1,0
37.5717,37.5428,4.4,5.0,0,0
36.2887,44.244,4.0,5.3,-1,0
37.143,27.6867,4.8,9.7,1,0
37.1193,27.706,4.0,6.4,1,0
37.1277,27.7258,4.3,6.0,1,0
37.1328,27.7067,4.0,6.6,1,0
37.1253,27.716,4.3,6.5,1,0
37.1252,27.7187,4.8,5.6,1,0
38.7992,27.8048,4.1,8.5,1,0
36.9892,27.6783,4.0,12.3,1,0
39.308,27.8572,4.0,12.9,1,0
38.4633,44.2338,4.1,5.0,0,0
37.0192,27.6017,5.1,5.0,1,0
36.999,27.6447,4.3,10.8,1,0
36.9893,27.6432,4.0,5.9,1,0
36.975,27.5985,4.0,5.0,1,0
37.0087,27.6098,4.6,11.3,1,0
38.953,26.6202,4.4,10.7,1,0
37.0073,27.5977,4.5,11.2,1,0
37.0033,27.564,4.0,2.0,1,0
37.02,27.5942,4.3,7.4,1,0
36.9687,27.4902,4.1,8.9,1,0
40.0182,27.1407,4.3,13.2,1,0
36.581,26.7888,4.5,137.2,1,1
36.9402,27.2538,4.5,8.0,1,0
36.9465,27.2537,4.9,6.7,1,0
36.9155,27.6663,4.1,8.4,1,0
36.9805,27.3677,4.0,6.9,1,0
36.9138,27.6107,4.1,5.0,1,0
36.9198,27.5538,4.5,1.5,1,0
36.9155,27.5858,4.2,8.3,1,0
36.8833,27.3415,4.6,9.5,1,0
36.9332,27.3843,4.1,5.0,1,0
36.9843,27.3765,4.0,11.6,1,0
36.932,27.5367,4.6,11.7,1,0
36.9448,27.5775,4.3,9.7,1,0
36.9767,27.4223,4.0,6.5,1,0
36.9377,27.5835,4.0,7.4,1,0
36.8818,27.6172,4.0,2.9,1,0
36.9158,27.3647,4.1,5.0,1,0
36.9742,27.3312,4.1,8.1,1,0
36.958,27.3103,4.8,12.2,1,0
36.9503,27.372,4.5,9.6,1,0
36.9088,27.5463,4.0,10.3,1,0
36.8885,27.6082,4.2,5.0,1,0
36.9693,27.4057,6.6,7.1,1,-1
38.796,27.8067,4.1,10.7,1,0
38.66,43.1992,4.0,5.0,0,0
38.6315,27.5883,4.0,11.0,1,0
35.0673,26.692,4.4,1.4,1,0
38.8233,26.46,4.2,12.9,1,0
38.8285,26.4725,4.0,13.5,1,0
38.6553,27.5265,4.1,11.3,1,0
38.8715,26.3687,4.1,15.0,1,0
38.8265,26.4687,5.0,15.0,1,0
38.8843,26.4563,4.0,11.7,1,0
38.8508,26.4465,5.6,12.7,1,0
38.837,26.4623,4.4,14.0,1,0
38.9183,26.2433,4.8,12.7,1,0
38.7977,26.4152,4.4,5.0,1,0
38.2672,26.4415,4.0,7.8,1,0
38.9048,26.2273,4.2,13.7,1,0
38.8483,26.3423,4.2,15.7,1,0
38.8388,26.3982,4.0,10.2,1,0
38.8965,26.1522,4.2,24.1,1,0
38.8327,26.336,4.2,9.6,1,0
38.8797,26.2488,4.0,16.8,1,0
38.8498,26.3388,4.4,15.3,1,0
38.969,26.1517,4.3,13.9,1,0
38.8468,26.3252,6.3,14.4,1,-1
40.0637,35.7013,4.0,4.7,-1,0
35.6128,31.371,4.1,54.4,1,-1
38.7272,27.7738,4.6,8.7,1,0
38.7598,27.8038,4.2,8.3,1,0
38.7462,27.7828,4.0,6.0,1,0
38.7375,27.7935,4.5,10.6,1,0
38.7425,27.793,4.7,10.9,1,0
38.72,27.7845,4.7,9.4,1,0
38.7505,27.8447,4.0,7.8,1,0
38.733,27.7947,4.3,10.1,1,0
38.739,27.8297,5.3,11.8,1,0
35.5688,27.5282,4.4,26.4,1,0
39.7798,39.4897,4.0,5.0,0,0
35.5687,28.442,4.0,22.3,1,0
36.0635,27.4542,5.2,7.7,1,0
37.8718,27.0505,4.1,7.0,1,0
40.0655,40.7108,5.1,5.0,0,0
37.8713,27.131,4.3,12.4,1,0
36.4872,42.1045,4.0,5.0,-1,0
35.4013,26.816,4.1,8.1,1,0
35.4243,26.797,4.1,5.0,1,0
38.2942,42.8993,4.0,5.1,0,0
38.6513,27.6008,5.1,13.1,1,0
38.8003,29.0565,5.0,7.2,1,0
39.4107,28.4542,4.3,6.4,1,0
38.6267,27.5952,4.0,4.9,1,0
38.5868,27.6847,4.2,2.1,1,0
36.3002,27.4288,4.2,90.7,1,0
37.149,28.6542,4.6,5.0,1,0
38.7155,43.4627,4.1,1.6,0,0
38.6252,27.5725,4.0,10.6,1,0
38.612,27.6017,4.0,4.0,1,0
38.643,27.569,4.3,9.5,1,0
37.627,26.7908,4.0,10.4,1,0
38.2012,31.0777,4.0,5.0,1,0
38.304,37.1575,4.2,7.4,0,0
39.549,26.0973,4.3,11.7,1,0
40.0347,42.2442,4.1,5.0,0,0
38.6543,39.8012,4.0,5.6,0,0
39.5477,26.1113,4.2,4.3,1,0
35.9412,27.5905,4.5,14.9,1,0
37.503,38.4823,4.2,13.0,0,0
39.9755,27.66,4.0,7.5,1,0
37.5497,38.4765,4.1,20.4,0,0
37.5867,38.4852,4.2,9.7,0,0
37.5697,38.436,4.0,8.1,0,0
37.486,38.501,5.7,14.6,0,-1
39.4847,26.0637,4.3,11.2,1,0
39.4985,26.0583,4.0,11.9,1,0
36.9255,36.0902,4.4,9.5,0,0
39.561,26.094,4.2,7.9,1,0
36.3427,41.2913,4.1,1.3,6,0
39.5205,26.0547,4.3,13.7,1,0
39.4997,26.1167,5.2,13.3,1,0
39.5463,26.0593,4.0,10.5,1,0
39.5555,26.1283,4.0,9.2,1,0
39.7983,42.515,4.4,6.7,0,0
39.5182,26.1488,4.8,11.3,1,0
39.5422,26.0665,4.2,11.7,1,0
39.5358,26.1395,4.1,10.6,1,0
39.531,26.1428,4.6,10.4,1,0
39.5177,26.066,4.3,15.6,1,0
39.5352,26.1443,4.2,8.7,1,0
39.5307,26.1503,4.1,11.4,1,0
39.5365,26.1643,4.3,5.4,1,0
39.5253,26.147,4.1,11.6,1,0
39.5235,26.1242,5.3,12.7,1,0
39.559,26.0822,4.0,8.5,1,0
39.5313,26.0938,4.5,12.6,1,0
39.5248,26.0997,5.3,13.9,1,0
39.5413,26.1015,4.2,11.7,1,0
39.5453,26.1087,5.4,11.0,1,0
39.596,26.4243,4.1,8.3,1,0
35.9847,28.6985,4.8,10.3,1,0
35.4378,26.4485,5.3,22.1,1,0
36.7945,27.6588,4.2,8.0,1,0
41.7213,42.9005,4.2,5.0,-1,0
39.5482,26.13,4.3,11.6,1,0
39.5455,26.1235,4.8,10.6,1,0
35.5918,32.4748,4.2,85.5,1,-1
36.509,26.8015,4.3,122.0,1,-1
36.5677,26.9252,5.4,121.5,1,-1
39.6328,39.7052,4.4,1.3,0,0
37.0805,28.6493,4.2,7.3,1,0
38.4863,43.9408,4.3,5.0,0,0
35.9063,27.2887,4.2,8.1,1,0
38.5125,43.9008,4.0,5.0,0,0
38.4965,43.9057,4.5,5.0,0,0
38.5165,43.8735,4.2,5.0,0,0
36.0038,40.8735,4.2,11.7,6,0
40.7647,34.3108,4.7,8.8,2,0
39.7947,28.6662,4.1,8.0,1,0
38.3673,41.9912,4.3,5.0,0,0
36.06,30.467,4.7,23.6,1,0
38.6533,43.7107,4.1,5.0,0,0
37.9103,26.8778,4.7,8.9,1,0
38.9393,27.706,4.2,8.4,1,0
38.927,27.7177,4.0,11.7,1,0
39.008,27.7198,4.0,12.7,1,0
37.9205,29.121,4.1,8.1,1,0
36.3713,27.5942,5.3,87.3,1,0
35.2527,31.635,4.0,1.5,1,0
38.8875,27.7205,4.1,10.5,1,0
38.8942,27.7323,4.4,13.1,1,0
38.8977,27.7433,5.0,14.0,1,0
36.3125,28.1592,4.3,27.9,1,0
39.2977,36.3205,4.1,2.5,4,0
36.3422,28.3907,4.0,49.4,1,0
38.6538,38.1392,4.2,2.7,0,0
35.294,31.6572,4.2,14.6,1,0
40.3308,33.3133,4.1,5.0,2,0
35.3978,39.0152,5.0,5.0,-1,-1
35.0407,38.1347,4.4,5.0,-1,-1
41.41,44.0668,4.1,5.1,3,0
39.3543,40.5177,4.0,1.3,0,0
37.192,26.8567,4.0,8.7,1,0
37.9998,29.3878,4.0,6.0,1,0
35.8657,31.0648,4.3,7.8,1,0
41.3437,44.047,4.7,5.0,3,0
36.9797,30.4645,4.2,101.3,1,-1
38.7785,27.7923,4.0,12.3,1,0
40.7068,29.2122,4.5,9.3,1,0
38.4893,44.7428,4.2,5.0,0,0
38.509,44.7362,4.3,5.0,0,0
39.4037,40.7345,4.1,5.0,0,0
35.686,26.528,4.0,13.5,1,0
39.025,40.7383,4.4,5.3,0,0
40.2652,29.1523,4.6,15.8,1,0
38.6103,26.7007,4.3,16.4,1,0
35.6293,26.5177,4.0,10.4,1,0
39.3482,40.9295,4.0,5.0,0,0
39.94,39.848,4.0,5.0,0,0
37.9427,35.079,4.1,5.0,0,0
36.9658,35.8467,4.0,13.6,0,0
36.0617,29.6653,4.1,5.0,1,0
35.646,31.7212,4.7,72.9,1,-1
36.5458,27.9633,4.1,87.8,1,0
39.0148,35.8483,4.1,3.7,4,0
35.146,26.3293,4.6,5.4,1,0
38.8535,37.8305,4.0,5.0,0,0
38.0565,42.704,4.4,3.7,0,0
36.723,29.5137,4.1,8.0,1,0
36.7153,26.9392,4.1,143.1,1,-1
35.5853,31.3583,4.0,3.2,1,0
39.597,34.3363,5.2,8.6,9,-1
38.9027,43.5425,4.4,5.0,0,0
40.0663,30.5187,4.2,5.0,1,0
35.5172,27.349,5.4,19.3,1,0
35.4992,31.2158,4.1,5.3,1,0
37.8907,43.5385,4.0,3.3,0,0
38.8102,37.8532,4.6,5.0,0,0
39.281,40.2337,4.3,5.0,0,0
39.2595,40.208,4.1,5.0,0,0
39.2683,40.2203,4.3,5.0,0,0
39.2815,40.2353,5.5,5.0,0,0
38.8282,37.8485,5.1,7.1,0,0
37.8175,29.3127,4.3,8.2,1,0
40.8315,28.7535,4.2,12.6,1,0
39.099,43.7302,4.7,5.0,0,0
40.822,27.7642,4.5,14.3,1,0
39.7903,26.2667,4.3,6.7,1,0
38.8665,38.237,4.0,1.6,0,0
37.9783,26.8037,4.1,13.0,1,0
39.1407,29.0298,4.3,10.4,1,0
40.6823,36.6918,5.1,13.7,5,-1
36.1678,29.8858,5.4,31.4,1,0
38.1842,38.9298,4.1,10.6,0,0
35.921,39.6615,4.1,27.9,-1,-1
39.1495,29.1292,4.1,11.7,1,0
39.1505,29.1297,4.1,10.7,1,0
39.8122,30.4488,4.0,8.7,1,0
35.388,27.789,4.9,12.2,1,0
38.569,44.5308,4.1,5.0,0,0
37.1385,28.9018,4.5,5.0,1,0
38.8395,26.2778,4.9,15.4,1,0
39.1822,40.2135,4.5,8.4,0,0
39.1485,29.131,4.1,10.5,1,0
37.4957,42.9968,4.2,6.2,0,0
37.1022,44.9992,4.1,9.0,0,0
37.303,36.975,4.2,6.2,0,0
37.5357,35.7227,4.0,2.2,0,0
35.6225,31.3192,4.1,4.1,1,0
35.5823,31.3632,4.8,6.4,1,0
39.3445,43.9743,4.0,7.8,0,0
36.5142,35.0613,5.2,20.2,-1,-1
36.0987,31.1508,4.1,10.6,1,0
37.154,28.7335,4.0,5.0,1,0
36.6422,26.801,4.7,132.5,1,-1
40.2513,26.3053,4.6,10.7,1,0
40.2435,26.2873,4.9,11.9,1,0
40.2427,26.3025,4.5,11.2,1,0
39.9123,43.2588,4.0,1.0,0,0
36.9843,28.3742,4.0,7.0,1,0
36.8792,26.9508,4.3,9.4,1,0
37.6112,29.5205,4.2,6.8,1,0
38.2527,26.5805,4.1,20.3,1,0
39.6805,27.847,4.0,5.5,1,0
36.7123,27.111,4.4,137.0,1,-1
38.6678,43.1672,4.5,5.0,0,0
35.0993,26.7555,5.3,8.5,1,0
37.5195,44.0742,4.0,1.0,0,0
36.9145,27.6083,4.0,10.4,1,0
35.1588,26.6963,4.0,8.0,1,0
35.0767,26.7493,4.3,12.5,1,0
35.0273,26.764,4.1,19.2,1,0
35.2427,26.7595,4.1,6.2,1,0
35.0863,26.8658,4.4,19.6,1,0
40.8445,32.4925,4.1,1.8,2,0
38.9015,43.5832,4.0,2.1,0,0
37.0645,28.5478,4.1,7.2,1,0
35.2125,26.8142,4.0,7.3,1,0
35.2498,26.7933,4.1,2.4,1,0
35.1812,26.8405,4.1,9.5,1,0
35.2593,26.7757,4.0,5.9,1,0
35.222,26.7527,4.2,13.3,1,0
35.1823,26.6822,4.4,75.3,1,0
35.2135,26.7563,4.2,8.4,1,0
35.1015,26.8012,5.5,19.9,1,0
35.1273,26.7848,4.1,17.5,1,0
35.0727,26.9663,4.2,18.0,1,0
35.0318,26.8707,4.3,13.9,1,0
35.163,26.7827,4.0,18.5,1,0
35.1433,26.8608,4.8,16.9,1,0
35.0955,26.9023,5.0,18.2,1,0
35.1162,26.774,4.1,18.3,1,0
35.1613,26.9055,6.1,29.4,1,-1
35.4345,31.048,4.0,25.4,1,0
35.2755,27.8362,4.5,18.3,1,0
35.2807,27.6267,4.3,8.3,1,0
37.482,36.4072,4.1,7.7,0,0
35.6898,26.6012,5.1,81.1,1,0
37.9512,27.2213,4.0,7.4,1,0
36.4188,26.5993,4.1,108.2,1,0
35.5735,27.7418,4.5,12.6,1,0
38.6907,26.4083,4.1,17.4,1,0
37.1805,30.0155,4.6,5.0,1,0
37.1802,30.003,4.5,5.0,1,0
36.0278,35.975,4.6,11.6,0,0
35.507,40.4773,4.5,5.0,-1,-1
39.4237,40.149,4.1,4.7,0,0
38.0312,42.732,4.1,3.3,0,0
40.3413,26.0612,4.1,13.1,1,0
40.0657,28.5903,4.5,5.0,1,0
37.3995,36.3053,4.0,5.6,0,0
38.2423,42.853,4.5,5.3,0,0
39.3983,26.3338,4.1,13.4,1,0
39.877,30.3947,4.2,7.0,1,0
35.3262,26.1892,4.2,5.5,1,0
38.2128,27.051,4.3,14.4,1,0
37.0822,36.8465,4.4,10.2,0,0
38.8912,26.2825,4.5,11.6,1,0
36.901,42.3038,4.2,5.0,0,0
40.1498,27.0835,4.4,12.9,1,0
38.8937,26.2372,4.0,13.5,1,0
38.8912,26.2602,5.0,15.2,1,0
38.8917,26.2603,5.2,13.7,1,0
38.5947,26.1067,4.4,16.7,1,0
35.9263,29.1992,4.0,31.2,1,0
39.3465,29.0165,4.5,3.9,1,0
36.9257,27.736,4.1,11.2,1,0
39.3357,29.0425,4.1,5.0,1,0
36.4198,28.8345,4.2,4.4,1,0
37.1538,28.7477,4.3,1.5,1,0
37.1278,28.7802,4.5,11.8,1,0
38.744,42.1465,4.4,5.0,0,0
40.4065,30.1147,4.5,7.5,1,0
38.1798,27.1098,4.1,17.7,1,0
35.8847,30.9668,4.0,18.6,1,0
35.9245,30.9548,4.0,19.7,1,0
35.8858,31.0223,4.0,5.4,1,0
35.6268,26.5933,4.5,76.8,1,0
35.8593,30.9547,4.0,11.2,1,0
38.2097,27.0618,4.0,13.3,1,0
35.1638,26.305,4.6,27.2,1,0
36.0217,26.9962,4.2,10.7,1,0
36.0148,26.99,4.4,9.2,1,0
36.9553,29.3712,4.1,1.3,1,0
35.0445,27.1902,4.1,10.1,1,0
38.8398,40.9882,4.0,2.5,0,0
35.2535,35.6455,4.0,8.8,0,0
41.7442,35.8838,4.0,15.1,-1,-1
39.1615,38.735,4.3,4.4,0,0
36.2435,30.9075,4.4,55.0,1,0
36.24,30.9068,5.2,82.2,1,-1
41.6437,32.5123,4.0,4.5,7,0
35.8378,40.6023,4.7,20.0,6,-1
37.685,30.61,5.1,4.0,1,0
35.5637,27.7058,4.2,7.8,1,0
35.5858,27.7063,4.3,14.1,1,0
37.006,27.4157,4.1,9.5,1,0
35.992,28.2348,4.0,11.0,1,0
36.9727,27.677,4.1,14.3,1,0
40.6075,29.1652,4.1,11.5,1,0
41.7825,35.9308,4.2,14.9,-1,-1
41.9587,42.0023,4.3,11.9,-1,0
38.249,26.6373,4.0,16.7,1,0
40.258,26.2477,4.2,12.3,1,0
39.1767,29.0877,4.2,5.0,1,0
36.5533,35.901,4.0,15.2,0,0
36.4608,27.0873,4.0,19.8,1,0
36.0528,30.2058,4.1,5.0,1,0
40.4298,26.2558,4.3,15.0,1,0
40.2088,27.9333,4.5,11.8,1,0
35.3247,26.3898,4.0,11.4,1,0
35.1625,27.7317,4.1,8.2,1,0
38.8613,27.1715,4.0,16.0,1,0
36.3738,28.5825,4.4,59.0,1,0
35.7772,32.0172,4.5,28.0,1,0
38.669,43.1828,4.0,5.0,0,0
35.4117,27.0363,4.9,76.0,1,0
38.5975,43.1477,4.3,3.0,0,0
36.7702,36.0077,4.6,22.0,0,0
40.4218,26.1343,4.5,13.2,1,0
40.5312,42.5158,4.2,5.8,0,0
38.8508,43.5625,4.3,5.0,0,0
40.4123,26.0925,4.5,6.8,1,0
40.4208,26.1515,4.8,13.0,1,0
40.4278,26.1382,4.1,4.9,1,0
40.395,26.1485,4.3,9.4,1,0
40.3377,26.2567,4.1,5.4,1,0
40.4208,26.1673,4.0,7.6,1,0
40.427,26.2398,4.9,7.2,1,0
36.0783,31.0567,4.4,88.2,1,-1
36.3237,28.8667,4.1,25.8,1,0
37.0317,27.4678,4.1,13.4,1,0
38.0348,27.0413,4.0,19.8,1,0
39.473,37.3525,4.3,5.0,-1,0
36.0763,32.101,4.0,93.1,1,-1
37.0693,28.8837,4.0,9.0,1,0
36.3317,31.3643,4.5,81.7,1,0
35.6892,44.9687,4.2,5.0,-1,0
35.9358,31.6085,4.0,21.5,1,0
37.8605,42.9817,4.2,6.6,0,0
38.1415,38.596,4.1,2.8,0,0
36.5072,28.0345,4.0,62.0,1,0
38.8755,43.5508,4.0,5.0,0,0
38.88,43.5302,4.1,1.1,0,0
35.9645,31.2958,4.3,14.2,1,0
38.6927,43.1997,4.1,5.0,0,0
36.7573,35.1748,4.1,7.5,0,0
37.4095,36.3998,4.5,6.9,0,0
36.7218,36.0273,4.5,17.5,0,0
35.7023,31.686,4.0,25.5,1,0
35.2843,40.0162,4.2,2.6,-1,-1
39.7833,26.1328,4.2,7.8,1,0
37.3065,36.2035,4.0,5.0,0,0
39.4637,27.9588,4.0,12.0,1,0
39.7792,26.1185,4.1,7.1,1,0
35.7585,31.3815,4.2,31.2,1,0
35.9722,31.271,6.0,70.9,1,-1
36.9662,31.0962,4.4,123.2,1,-1
38.8678,43.545,4.1,5.0,0,0
38.9383,43.6143,4.0,5.0,0,0
36.6108,31.2355,5.0,88.6,1,-1
35.0807,30.6195,4.0,66.9,-1,0
36.1367,31.1635,4.1,45.8,1,0
35.5858,27.0313,4.1,23.8,1,0
38.4692,39.3675,4.0,6.1,0,0
40.8455,27.9187,4.7,10.8,1,0
40.7848,31.8763,4.8,7.6,1,0
35.4972,31.9745,4.0,24.2,1,0
38.6775,43.2205,4.5,5.0,0,0
38.4513,44.6303,4.0,8.8,0,0
38.7113,43.2408,4.1,1.0,0,0
36.3023,34.3252,4.4,5.0,-1,0
37.2395,44.7833,4.5,5.4,0,0
38.8353,43.5795,4.0,5.0,0,0
38.6965,43.3853,4.4,5.4,0,0
39.6877,41.69,4.5,5.0,0,0
39.0462,41.4552,5.1,12.9,0,0
39.0167,41.4477,4.4,4.9,0,0
35.4722,27.8082,4.0,9.9,1,0
40.3478,27.4458,4.2,14.8,1,0
38.3837,38.909,4.1,8.4,0,0
40.4103,29.1193,4.2,5.5,1,0
39.2002,29.4538,4.4,9.5,1,0
39.836,29.7542,4.0,7.5,1,0
36.5723,43.3047,4.5,5.0,0,0
41.0197,34.3562,4.5,8.5,2,0
35.9925,35.9063,4.2,13.0,0,0
37.404,26.8747,4.2,14.6,1,0
38.984,26.1063,4.1,14.3,1,0
41.1348,33.4915,4.2,5.3,2,0
40.5225,41.9113,4.1,5.0,0,0
37.0747,42.415,4.1,8.8,0,0
35.9575,27.4885,4.2,9.0,1,0
38.5917,44.8195,4.1,5.0,0,0
35.7762,27.2482,4.0,5.0,1,0
38.6788,44.4467,4.1,5.0,0,0
36.5628,27.8715,4.0,86.0,1,0
35.8468,27.1967,4.0,4.8,1,0
35.8395,27.2433,4.1,9.1,1,0
38.092,37.1075,4.2,4.6,0,0
38.6032,43.6805,4.6,1.1,0,0
38.5113,43.8377,4.3,1.5,0,0
38.7838,26.759,4.0,16.6,1,0
38.6253,37.3287,4.0,5.0,0,0
39.1433,29.1003,4.0,4.0,1,0
35.5883,26.453,4.0,10.0,1,0
37.0148,28.4123,4.1,4.0,1,0
37.007,28.3827,4.4,4.0,1,0
37.038,28.4308,4.9,4.0,1,0
39.0192,41.1815,4.4,6.0,0,0
37.3063,37.1468,4.0,8.0,0,0
37.304,37.1215,4.0,8.0,0,0
36.9737,27.7812,4.2,8.0,1,0
37.3148,37.1367,4.2,6.0,0,0
36.1242,28.1513,4.2,88.0,1,0
35.574,28.9687,4.0,16.0,1,0
36.8803,43.278,5.0,6.0,0,-1
36.7805,43.4153,5.2,6.0,0,-1
38.6858,43.3662,4.0,4.0,0,0
40.8482,36.2528,4.2,10.0,5,0
38.7533,43.491,4.2,6.0,0,0
35.9618,34.6345,4.1,8.0,-1,0
36.6262,26.4362,4.1,98.0,1,0
37.3992,26.8895,4.6,4.0,1,0
38.5978,43.2133,4.4,8.0,0,0
38.826,43.6467,4.0,5.0,0,0
35.674,26.8938,4.1,6.0,1,0
38.8563,26.0025,4.1,11.1,1,0
37.8558,37.9572,4.3,9.2,0,0
37.8655,37.9815,4.7,5.0,0,0
36.1948,28.8563,4.0,16.9,1,0
36.726,26.4847,4.1,6.2,1,0
38.4483,44.7917,4.2,5.0,0,0
38.4327,44.831,5.0,5.0,0,0
